"driver_id","delivery_id","zone_name","date","del_cancelation_reason","del_accepted_at","del_canceled_at"
377316,311000055,Madrid,2024-02-19,Refused delivery,2024-02-19 12:02:24.168,2024-02-19 12:09:53.496
377316,311099491,Madrid,2024-02-21,Lack mandatory equipment,2024-02-21 08:18:14.12,2024-02-21 08:23:46.803
377316,311267742,Madrid,2024-02-22,Equipment failure,2024-02-22 11:50:58.709,2024-02-22 12:01:07.217
382413,306349739,Madrid,2024-01-10,Late / Unresponsive,2024-01-10 10:12:00.585,2024-01-10 10:26:30.416
382413,306729985,Madrid,2024-01-13,Late / Unresponsive,2024-01-13 12:38:02.923,2024-01-13 13:01:46.293
382413,307980976,Madrid,2024-01-24,Late / Unresponsive,2024-01-24 12:15:38.903,2024-01-24 12:25:44.824
382413,308102924,Madrid,2024-01-26,Late / Unresponsive,2024-01-26 11:37:01.398,2024-01-26 11:51:07.46
382413,308881329,Madrid,2024-02-01,Late / Unresponsive,2024-02-01 11:30:10.165,2024-02-01 11:41:09.022
405143,307472661,Zaragoza,2024-01-19,Late / Unresponsive,2024-01-19 19:58:15.115,2024-01-19 20:11:43.99
405143,307493731,Zaragoza,2024-01-19,Equipment failure,2024-01-19 21:16:34.851,2024-01-19 21:35:58.681
425353,308897668,Barcelona,2024-02-01,Late / Unresponsive,2024-02-01 20:30:06.631,2024-02-01 20:46:02.9
427199,305995163,Barcelona,2024-01-06,Refused delivery,2024-01-06 19:37:09.775,2024-01-06 19:47:32.806
438598,308901695,Madrid,2024-02-01,Late / Unresponsive,2024-02-01 14:09:30.449,2024-02-01 14:24:44.298
439035,307237610,Zaragoza,2024-01-17,Late / Unresponsive,2024-01-17 20:39:09.619,2024-01-17 21:03:50.735
439035,309925163,Zaragoza,2024-02-09,Late / Unresponsive,2024-02-09 20:45:12.196,2024-02-09 21:16:21.741
440895,305021161,Madrid,2023-12-29,Late / Unresponsive,2023-12-29 15:10:48.727,2023-12-29 15:30:25.64
440895,305701534,Madrid,2024-01-04,Late / Unresponsive,2024-01-04 14:46:27.801,2024-01-04 15:29:32.73
440895,306543131,Madrid,2024-01-11,Late / Unresponsive,2024-01-11 21:37:24.771,2024-01-11 21:49:21.437
440895,308204848,Madrid,2024-01-26,Late / Unresponsive,2024-01-26 14:05:02.166,2024-01-26 14:23:15.215
440895,309105277,Madrid,2024-02-02,Late / Unresponsive,2024-02-02 22:13:42.636,2024-02-02 22:29:58.16
440895,310011346,Madrid,2024-02-10,Late / Unresponsive,2024-02-10 15:48:47.13,2024-02-10 18:28:07.844
440895,310666761,Madrid,2024-02-16,Equipment failure,2024-02-16 13:45:55.803,2024-02-16 14:08:04.977
440895,310670528,Madrid,2024-02-16,Refused delivery,2024-02-16 14:08:15.772,2024-02-16 14:13:35.236
440939,304755982,Madrid,2023-12-26,Refused delivery,2023-12-26 21:49:03.679,2023-12-26 21:56:28.079
440939,304760189,Madrid,2023-12-26,Late / Unresponsive,2023-12-26 22:34:43.889,2023-12-26 22:52:23.441
440939,305075946,Madrid,2023-12-29,Refused delivery,2023-12-29 20:10:48.963,2023-12-29 20:27:19.733
440939,306942608,Madrid,2024-01-14,Refused delivery,2024-01-14 22:30:29.253,2024-01-14 22:33:42.711
440939,306944267,Madrid,2024-01-14,Late / Unresponsive,2024-01-14 22:37:32.968,2024-01-14 22:58:04.924
440939,306946272,Madrid,2024-01-14,Late / Unresponsive,2024-01-14 23:06:07.313,2024-01-14 23:18:28.325
440939,306946399,Madrid,2024-01-14,Refused delivery,2024-01-14 23:19:12.991,2024-01-14 23:26:31.951
440939,307499401,Madrid,2024-01-19,Late / Unresponsive,2024-01-19 22:18:01.779,2024-01-19 22:40:30.863
440939,307646274,Madrid,2024-01-20,Refused delivery,2024-01-20 22:14:35.497,2024-01-20 22:42:06.458
440939,309239289,Madrid,2024-02-03,Refused delivery,2024-02-03 21:20:56.761,2024-02-03 21:41:50.351
440939,309353151,Madrid,2024-02-04,Refused delivery,2024-02-04 21:05:56.068,2024-02-04 21:12:00.734
455386,307290069,Barcelona,2024-01-18,Late / Unresponsive,2024-01-18 13:31:50.893,2024-01-18 13:44:35.518
455894,305208964,Valencia,2023-12-30,Refused delivery,2023-12-30 21:19:05.709,2023-12-30 21:21:39.452
457602,309406965,Madrid,2024-02-05,Equipment failure,2024-02-05 15:23:55.749,2024-02-05 15:39:02.779
457602,310679938,Madrid,2024-02-16,Late / Unresponsive,2024-02-16 15:16:35.531,2024-02-16 15:36:13.523
457602,310790841,Madrid,2024-02-17,Equipment failure,2024-02-17 13:50:17.618,2024-02-17 14:00:37.059
457602,311064953,Madrid,2024-02-19,Late / Unresponsive,2024-02-19 22:07:01.619,2024-02-19 22:25:07.724
457602,311349870,Madrid,2024-02-22,Lack mandatory equipment,2024-02-22 21:46:38.909,2024-02-22 21:53:32.219
457604,307758074,Valencia,2024-01-21,Refused delivery,2024-01-21 22:22:57.638,2024-01-21 22:30:13.609
457604,309933604,Valencia,2024-02-09,Refused delivery,2024-02-09 21:18:11.193,2024-02-09 21:23:54.432
457699,304705877,Barcelona,2023-12-26,Late / Unresponsive,2023-12-26 13:37:12.836,2023-12-26 13:58:42.98
457699,304738006,Barcelona,2023-12-26,Late / Unresponsive,2023-12-26 19:14:54.006,2023-12-26 19:46:43.509
457699,305090580,Barcelona,2023-12-29,Refused delivery,2023-12-29 21:32:18.797,2023-12-29 21:33:59.123
457699,305476931,Barcelona,2024-01-02,Late / Unresponsive,2024-01-02 13:24:46.175,2024-01-02 13:37:57.304
457699,305549878,Barcelona,2024-01-02,Refused delivery,2024-01-02 21:52:22.945,2024-01-02 22:04:25.617
457699,305865017,Barcelona,2024-01-05,Late / Unresponsive,2024-01-05 19:40:28.812,2024-01-05 19:58:16.516
457699,306022390,Barcelona,2024-01-06,Equipment failure,2024-01-06 21:50:49.539,2024-01-06 21:53:24.747
457699,306060183,Barcelona,2024-01-07,Refused delivery,2024-01-07 13:59:51.915,2024-01-07 14:00:41.962
457699,306155189,Barcelona,2024-01-08,Equipment failure,2024-01-08 12:28:13.385,2024-01-08 12:29:47.774
457699,306942702,Barcelona,2024-01-14,Refused delivery,2024-01-14 22:21:32.791,2024-01-14 22:30:37.6
457699,306951404,Barcelona,2024-01-16,Refused delivery,2024-01-16 12:47:48.168,2024-01-16 12:48:41.02
457699,307130815,Barcelona,2024-01-16,Refused delivery,2024-01-16 21:32:47.832,2024-01-16 22:01:43.81
457699,307654307,Barcelona,2024-01-20,Refused delivery,2024-01-20 23:10:34.854,2024-01-20 23:15:18.954
457699,307848062,Barcelona,2024-01-22,Late / Unresponsive,2024-01-22 21:52:57.851,2024-01-22 22:19:53.364
457699,307888315,Barcelona,2024-01-23,Late / Unresponsive,2024-01-23 13:39:58.967,2024-01-23 14:00:52.417
457699,308353699,Barcelona,2024-01-27,Refused delivery,2024-01-27 13:58:04.494,2024-01-27 13:59:01.015
457699,308477981,Barcelona,2024-01-28,Late / Unresponsive,2024-01-28 13:34:27.181,2024-01-28 13:58:40.625
457699,308747880,Barcelona,2024-01-30,Late / Unresponsive,2024-01-30 21:49:03.536,2024-01-30 22:12:23.629
457699,309102861,Barcelona,2024-02-02,Late / Unresponsive,2024-02-02 21:58:50.652,2024-02-02 22:20:30.766
457699,309383283,Barcelona,2024-02-05,Late / Unresponsive,2024-02-05 11:52:00.344,2024-02-05 11:57:56.031
457699,309843826,Barcelona,2024-02-09,Refused delivery,2024-02-09 13:41:03.51,2024-02-09 14:09:23.545
457699,310116048,Barcelona,2024-02-11,Refused delivery,2024-02-11 13:42:23.709,2024-02-11 14:11:05.935
457699,310335997,Barcelona,2024-02-13,Late / Unresponsive,2024-02-13 13:21:07.818,2024-02-13 13:54:22.259
457699,310400477,Barcelona,2024-02-13,Late / Unresponsive,2024-02-13 21:31:07.873,2024-02-13 21:50:19.983
457699,310877740,Barcelona,2024-02-17,Refused delivery,2024-02-17 23:11:56.782,2024-02-17 23:13:44.396
457699,310907898,Barcelona,2024-02-18,Refused delivery,2024-02-18 13:44:36.813,2024-02-18 13:59:26.577
461206,304851218,Madrid,2023-12-27,Refused delivery,2023-12-27 21:16:28.342,2023-12-27 21:23:25.984
461206,304975887,Madrid,2023-12-28,Late / Unresponsive,2023-12-28 22:50:29.655,2023-12-28 23:07:58.631
461206,305267601,Madrid,2023-12-31,Refused delivery,2023-12-31 16:02:52.818,2023-12-31 16:28:42.593
461206,306438311,Madrid,2024-01-10,Equipment failure,2024-01-10 22:26:20.378,2024-01-10 23:08:30.18
461206,306820133,Madrid,2024-01-13,Refused delivery,2024-01-13 21:00:30.338,2024-01-13 21:33:53.205
461206,306820831,Madrid,2024-01-13,Refused delivery,2024-01-13 21:04:09.459,2024-01-13 21:33:53.224
461206,306864738,Madrid,2024-01-14,Late / Unresponsive,2024-01-14 13:20:29.854,2024-01-14 13:34:26.475
461206,306879873,Madrid,2024-01-14,Equipment failure,2024-01-14 15:17:52.531,2024-01-14 15:32:30.391
461206,307239768,Madrid,2024-01-17,Late / Unresponsive,2024-01-17 20:53:09.453,2024-01-17 21:13:29.796
461206,307677737,Madrid,2024-01-21,Late / Unresponsive,2024-01-21 13:06:56.334,2024-01-21 13:27:30.316
461206,308967387,Madrid,2024-02-01,Equipment failure,2024-02-01 22:05:30.066,2024-02-01 22:11:14.238
461206,309357841,Madrid,2024-02-04,Equipment failure,2024-02-04 21:35:35.729,2024-02-04 21:54:04.147
461206,309711401,Madrid,2024-02-08,Equipment failure,2024-02-08 13:02:04.145,2024-02-08 13:08:12.749
461206,309711402,Madrid,2024-02-08,Equipment failure,2024-02-08 13:02:04.145,2024-02-08 13:08:12.761
461206,309711403,Madrid,2024-02-08,Equipment failure,2024-02-08 13:02:04.145,2024-02-08 13:08:12.773
461206,309797282,Madrid,2024-02-08,Refused delivery,2024-02-08 22:27:24.653,2024-02-08 23:06:41.564
461206,310197289,Madrid,2024-02-11,Equipment failure,2024-02-11 21:52:49.934,2024-02-11 21:56:34.855
461206,310521575,Madrid,2024-02-14,Refused delivery,2024-02-14 22:16:12.7,2024-02-14 22:32:56.418
461206,310566441,Madrid,2024-02-15,Equipment failure,2024-02-15 14:44:15.24,2024-02-15 15:18:06.328
461206,310894758,Madrid,2024-02-18,Refused delivery,2024-02-18 13:03:19.072,2024-02-18 13:26:03.589
461206,311275504,Madrid,2024-02-22,Late / Unresponsive,2024-02-22 12:52:58.702,2024-02-22 13:07:57.347
465128,305264628,Madrid,2023-12-31,Late / Unresponsive,2023-12-31 15:34:33.094,2023-12-31 15:44:59.06
465128,305698950,Madrid,2024-01-04,Late / Unresponsive,2024-01-04 14:31:47.583,2024-01-04 14:54:20.435
465128,305938284,Madrid,2024-01-06,Late / Unresponsive,2024-01-06 13:21:01.095,2024-01-06 13:40:24.039
465128,306061459,Madrid,2024-01-07,Late / Unresponsive,2024-01-07 14:03:03.834,2024-01-07 14:20:00.237
465128,306593250,Madrid,2024-01-12,Late / Unresponsive,2024-01-12 14:41:25.914,2024-01-12 15:03:30.659
465128,307986761,Madrid,2024-01-24,Late / Unresponsive,2024-01-24 13:02:36.209,2024-01-24 13:20:09.012
465128,307995757,Madrid,2024-01-24,Late / Unresponsive,2024-01-24 14:12:19.602,2024-01-24 14:28:34.104
465128,308790622,Madrid,2024-01-31,Equipment failure,2024-01-31 13:36:29.084,2024-01-31 14:02:07.39
465133,304974518,Barcelona,2023-12-28,Late / Unresponsive,2023-12-28 22:34:16.859,2023-12-28 22:49:28.079
465133,305100452,Barcelona,2023-12-29,Refused delivery,2023-12-29 22:53:40.799,2023-12-29 23:30:20.539
465133,307644465,Barcelona,2024-01-20,Late / Unresponsive,2024-01-20 21:44:35.588,2024-01-20 21:56:54.004
465779,305757474,Madrid,2024-01-04,Equipment failure,2024-01-04 21:11:30.856,2024-01-04 21:22:02.017
465779,305758144,Madrid,2024-01-04,Refused delivery,2024-01-04 21:22:16.563,2024-01-04 21:25:18.891
465779,307512124,Madrid,2024-01-19,Refused delivery,2024-01-19 23:25:52.823,2024-01-19 23:28:08.26
465779,307512644,Madrid,2024-01-19,Refused delivery,2024-01-19 23:28:12.908,2024-01-19 23:30:20.203
465779,309104014,Madrid,2024-02-02,Late / Unresponsive,2024-02-02 22:07:32.531,2024-02-02 22:22:21.271
465779,309104092,Madrid,2024-02-02,Late / Unresponsive,2024-02-02 22:07:32.531,2024-02-02 22:22:21.286
465779,309802687,Madrid,2024-02-08,Refused delivery,2024-02-08 23:24:44.748,2024-02-08 23:25:59.168
465779,309802476,Madrid,2024-02-08,Refused delivery,2024-02-08 23:26:04.882,2024-02-08 23:26:42.004
471437,304905363,Barcelona,2023-12-28,Refused delivery,2023-12-28 14:30:16.938,2023-12-28 14:36:11.272
471437,305005626,Barcelona,2023-12-29,Refused delivery,2023-12-29 12:42:18.964,2023-12-29 12:45:29.565
471437,305277627,Barcelona,2023-12-31,Refused delivery,2023-12-31 17:10:21.343,2023-12-31 17:13:23.592
471437,305888467,Barcelona,2024-01-05,Refused delivery,2024-01-05 21:33:31.212,2024-01-05 21:40:30.746
471437,305888966,Barcelona,2024-01-05,Refused delivery,2024-01-05 21:33:31.212,2024-01-05 21:40:30.762
471437,308475297,Barcelona,2024-01-28,Late / Unresponsive,2024-01-28 13:15:06.802,2024-01-28 13:27:12.163
471437,308941454,Barcelona,2024-02-01,Late / Unresponsive,2024-02-01 19:31:06.637,2024-02-01 19:49:38.849
471437,309015408,Barcelona,2024-02-02,Late / Unresponsive,2024-02-02 14:11:48.017,2024-02-02 14:22:23.334
471437,309231975,Barcelona,2024-02-03,Late / Unresponsive,2024-02-03 20:34:31.882,2024-02-03 20:57:06.825
471437,309296025,Barcelona,2024-02-04,Late / Unresponsive,2024-02-04 14:47:51.853,2024-02-04 15:04:54.924
471437,309360538,Barcelona,2024-02-04,Refused delivery,2024-02-04 21:56:32.238,2024-02-04 22:01:11.089
471437,309762734,Barcelona,2024-02-08,Late / Unresponsive,2024-02-08 19:15:42.192,2024-02-08 19:42:13.667
471437,309898968,Barcelona,2024-02-09,Late / Unresponsive,2024-02-09 20:03:04.809,2024-02-09 20:24:32.611
471437,309845271,Barcelona,2024-02-09,Late / Unresponsive,2024-02-09 20:03:04.809,2024-02-09 20:24:32.621
471437,310049469,Barcelona,2024-02-10,Late / Unresponsive,2024-02-10 19:21:41.495,2024-02-10 19:38:42.309
471437,310071431,Barcelona,2024-02-10,Late / Unresponsive,2024-02-10 20:49:01.969,2024-02-10 21:01:53.832
471437,310075508,Barcelona,2024-02-10,Late / Unresponsive,2024-02-10 21:08:01.786,2024-02-10 21:27:37.249
471437,310080139,Barcelona,2024-02-10,Late / Unresponsive,2024-02-10 21:46:21.865,2024-02-10 22:27:54.338
471437,310117552,Barcelona,2024-02-11,Late / Unresponsive,2024-02-11 13:00:02.775,2024-02-11 13:14:31.362
471437,310178980,Barcelona,2024-02-11,Late / Unresponsive,2024-02-11 19:59:03.923,2024-02-11 20:24:17.573
471437,310237683,Barcelona,2024-02-12,Late / Unresponsive,2024-02-12 13:50:06.788,2024-02-12 14:09:32.068
471437,310288840,Barcelona,2024-02-12,Late / Unresponsive,2024-02-12 20:46:26.83,2024-02-12 20:58:11.946
471437,310296304,Barcelona,2024-02-12,Late / Unresponsive,2024-02-12 21:45:07.06,2024-02-12 21:59:38.001
471437,310296737,Barcelona,2024-02-12,Late / Unresponsive,2024-02-12 21:49:46.935,2024-02-12 21:59:38.008
471437,310415990,Barcelona,2024-02-14,Late / Unresponsive,2024-02-14 08:43:50.128,2024-02-14 09:05:22.038
471437,310415993,Barcelona,2024-02-14,Late / Unresponsive,2024-02-14 08:43:50.128,2024-02-14 09:05:22.046
471437,310415994,Barcelona,2024-02-14,Late / Unresponsive,2024-02-14 08:43:50.128,2024-02-14 09:05:22.051
471437,310421004,Barcelona,2024-02-14,Late / Unresponsive,2024-02-14 10:41:20.936,2024-02-14 11:10:30.889
471437,310599441,Barcelona,2024-02-15,Late / Unresponsive,2024-02-15 19:17:32.552,2024-02-15 19:30:48.596
471437,310614906,Barcelona,2024-02-15,Late / Unresponsive,2024-02-15 20:39:12.069,2024-02-15 21:12:45.999
471437,310735971,Barcelona,2024-02-16,Late / Unresponsive,2024-02-16 20:48:54.021,2024-02-16 21:15:29.59
471437,310781770,Barcelona,2024-02-17,Late / Unresponsive,2024-02-17 12:29:34.64,2024-02-17 12:43:31.151
471437,310797428,Barcelona,2024-02-17,Refused delivery,2024-02-17 14:31:35.469,2024-02-17 15:10:49.943
471437,310839809,Barcelona,2024-02-17,Late / Unresponsive,2024-02-17 19:23:15.828,2024-02-17 19:40:02.023
471437,310864675,Barcelona,2024-02-17,Late / Unresponsive,2024-02-17 21:22:35.793,2024-02-17 21:56:42.161
471437,310868005,Barcelona,2024-02-17,Refused delivery,2024-02-17 21:56:55.906,2024-02-17 22:02:35.163
471437,310868292,Barcelona,2024-02-17,Refused delivery,2024-02-17 21:56:55.906,2024-02-17 22:02:35.17
471437,310917653,Barcelona,2024-02-18,Refused delivery,2024-02-18 14:51:57.427,2024-02-18 15:02:24.605
471437,310917654,Barcelona,2024-02-18,Refused delivery,2024-02-18 14:51:57.427,2024-02-18 15:02:24.62
471437,311014113,Barcelona,2024-02-19,Late / Unresponsive,2024-02-19 14:11:59.413,2024-02-19 14:41:34.969
471437,311057752,Barcelona,2024-02-19,Late / Unresponsive,2024-02-19 20:55:58.69,2024-02-19 21:13:09.994
471437,311059842,Barcelona,2024-02-19,Late / Unresponsive,2024-02-19 21:13:57.58,2024-02-19 21:28:55.088
471437,311063777,Barcelona,2024-02-19,Refused delivery,2024-02-19 21:53:38.699,2024-02-19 22:00:26.345
471437,311094526,Barcelona,2024-02-22,Late / Unresponsive,2024-02-22 13:20:20.198,2024-02-22 13:45:52.898
471437,311325197,Barcelona,2024-02-22,Late / Unresponsive,2024-02-22 19:28:01.63,2024-02-22 19:45:49.668
472059,304668621,Madrid,2023-12-25,Refused delivery,2023-12-25 15:50:24.77,2023-12-25 16:00:13.952
472059,304681773,Madrid,2023-12-25,Refused delivery,2023-12-25 21:45:21.13,2023-12-25 22:00:08.012
472059,305278155,Madrid,2023-12-31,Refused delivery,2023-12-31 17:34:41.229,2023-12-31 17:44:10.96
472059,305441428,Madrid,2024-01-01,Refused delivery,2024-01-01 22:22:16.08,2024-01-01 22:30:27.434
472059,305435910,Madrid,2024-01-01,Refused delivery,2024-01-01 22:32:52.322,2024-01-01 22:38:07.935
472059,306061561,Madrid,2024-01-07,Refused delivery,2024-01-07 14:06:45.725,2024-01-07 14:19:47.66
472059,306686910,Madrid,2024-01-12,Refused delivery,2024-01-12 22:19:02.935,2024-01-12 22:35:42.742
472059,306271252,Madrid,2024-01-13,Refused delivery,2024-01-13 15:53:48.038,2024-01-13 15:58:12.634
472059,306888307,Madrid,2024-01-14,Refused delivery,2024-01-14 16:53:45.341,2024-01-14 17:01:56.484
472059,307737915,Madrid,2024-01-21,Late / Unresponsive,2024-01-21 20:06:32.844,2024-01-21 20:15:30.846
472059,309840070,Madrid,2024-02-09,Equipment failure,2024-02-09 13:29:30.64,2024-02-09 13:45:10.77
472433,305357962,Barcelona,2024-01-01,Refused delivery,2024-01-01 14:45:55.191,2024-01-01 14:49:59.592
472433,305692467,Barcelona,2024-01-04,Late / Unresponsive,2024-01-04 13:26:19.736,2024-01-04 13:45:15.852
472480,305894435,Barcelona,2024-01-05,Refused delivery,2024-01-05 22:02:15.854,2024-01-05 22:25:55.235
472480,306425487,Barcelona,2024-01-10,Refused delivery,2024-01-10 20:22:06.724,2024-01-10 20:28:37.651
472480,306466997,Barcelona,2024-01-11,Refused delivery,2024-01-11 12:28:07.756,2024-01-11 12:32:38.198
472480,306483562,Barcelona,2024-01-11,Late / Unresponsive,2024-01-11 14:17:02.37,2024-01-11 14:50:11.66
472480,306487361,Barcelona,2024-01-11,Refused delivery,2024-01-11 14:56:01.896,2024-01-11 14:58:11.222
472492,310668615,Madrid,2024-02-16,Late / Unresponsive,2024-02-16 13:48:55.512,2024-02-16 14:00:02.685
472695,304915162,Madrid,2023-12-28,Refused delivery,2023-12-28 15:54:08.515,2023-12-28 15:59:12.193
472695,305619030,Madrid,2024-01-05,Refused delivery,2024-01-05 13:13:01.332,2024-01-05 13:25:06.687
